股票名称,周期,时间,strategy_id,strategy_name,strategy_mode,strategy_status,是否命中,trigger_bar,reason,推送状态,图
LMND,3h,2026-03-08 13:37:18,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
LMND,3h,2026-03-08 13:37:18,buy_purple_bottom,紫抄,shadow,no_hit,否,164160,template_miss,shadow,
LMND,3h,2026-03-08 13:37:18,sell_purple_cry,紫色哭脸,live,no_hit,否,164160,template_miss,none,
LMND,3h,2026-03-08 13:37:18,sell_purple_exit,紫色卖出,shadow,no_hit,否,164160,template_miss,shadow,
LMND,4h,2026-03-08 13:37:47,buy_core,笑笑砖策略,live,no_hit,否,123120,pattern_not_met,none,
LMND,4h,2026-03-08 13:37:47,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
LMND,4h,2026-03-08 13:37:47,buy_purple_bottom,紫抄,shadow,no_hit,否,123120,template_miss,shadow,
LMND,4h,2026-03-08 13:37:47,sell_purple_cry,紫色哭脸,live,no_hit,否,123120,already_active,none,
LMND,4h,2026-03-08 13:37:47,sell_purple_exit,紫色卖出,shadow,no_hit,否,123120,template_miss,shadow,
MP,1h,2026-03-08 13:38:38,buy_core,笑笑砖策略,live,no_hit,否,492484,pattern_not_met,none,
MP,1h,2026-03-08 13:38:38,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
MP,1h,2026-03-08 13:38:38,buy_purple_bottom,紫抄,shadow,no_hit,否,492484,template_miss,shadow,
MP,1h,2026-03-08 13:38:38,sell_purple_cry,紫色哭脸,live,no_hit,否,492484,template_miss,none,
MP,1h,2026-03-08 13:38:38,sell_purple_exit,紫色卖出,shadow,no_hit,否,492484,template_miss,shadow,
MP,2h,2026-03-08 13:39:28,buy_core,笑笑砖策略,live,no_hit,否,246241,pattern_not_met,none,
MP,2h,2026-03-08 13:39:28,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
MP,2h,2026-03-08 13:39:28,buy_purple_bottom,紫抄,shadow,no_hit,否,246241,template_miss,shadow,
MP,2h,2026-03-08 13:39:28,sell_purple_cry,紫色哭脸,live,no_hit,否,246241,template_miss,none,
MP,2h,2026-03-08 13:39:28,sell_purple_exit,紫色卖出,shadow,no_hit,否,246241,template_miss,shadow,
MP,3h,2026-03-08 13:40:27,buy_core,笑笑砖策略,live,no_hit,否,164160,pattern_not_met,none,
MP,3h,2026-03-08 13:40:27,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
MP,3h,2026-03-08 13:40:27,buy_purple_bottom,紫抄,shadow,no_hit,否,164160,template_miss,shadow,
MP,3h,2026-03-08 13:40:27,sell_purple_cry,紫色哭脸,live,no_hit,否,164160,template_miss,none,
MP,3h,2026-03-08 13:40:27,sell_purple_exit,紫色卖出,shadow,no_hit,否,164160,template_miss,shadow,
MP,4h,2026-03-08 13:40:47,buy_core,笑笑砖策略,live,hit,是,123120,repeat_suppressed,repeat_suppressed,C:\Users\Administrator\Desktop\futu_combo_watch\output\hit_MP_4h_buy_core_20260308_134027.png
MP,4h,2026-03-08 13:40:47,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,buy_red_no_pair,shadow,C:\Users\Administrator\Desktop\futu_combo_watch\output\hit_MP_4h_buy_core_20260308_134027.png
MP,4h,2026-03-08 13:40:47,buy_purple_bottom,紫抄,shadow,no_hit,否,123120,template_miss,shadow,C:\Users\Administrator\Desktop\futu_combo_watch\output\hit_MP_4h_buy_core_20260308_134027.png
MP,4h,2026-03-08 13:40:47,sell_purple_cry,紫色哭脸,live,no_hit,否,123120,purple_ratio_low,none,C:\Users\Administrator\Desktop\futu_combo_watch\output\hit_MP_4h_buy_core_20260308_134027.png
MP,4h,2026-03-08 13:40:47,sell_purple_exit,紫色卖出,shadow,no_hit,否,123120,template_miss,shadow,C:\Users\Administrator\Desktop\futu_combo_watch\output\hit_MP_4h_buy_core_20260308_134027.png
MU,1h,2026-03-08 13:41:17,buy_core,笑笑砖策略,live,no_hit,否,492484,pattern_not_met,none,
MU,1h,2026-03-08 13:41:17,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
MU,1h,2026-03-08 13:41:17,buy_purple_bottom,紫抄,shadow,no_hit,否,492484,template_miss,shadow,
MU,1h,2026-03-08 13:41:17,sell_purple_cry,紫色哭脸,live,no_hit,否,492484,template_miss,none,
MU,1h,2026-03-08 13:41:17,sell_purple_exit,紫色卖出,shadow,no_hit,否,492484,template_miss,shadow,
MU,2h,2026-03-08 13:41:51,buy_core,笑笑砖策略,live,no_hit,否,246241,pattern_not_met,none,
MU,2h,2026-03-08 13:41:51,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
MU,2h,2026-03-08 13:41:51,buy_purple_bottom,紫抄,shadow,no_hit,否,246241,template_miss,shadow,
MU,2h,2026-03-08 13:41:51,sell_purple_cry,紫色哭脸,live,no_hit,否,246241,template_miss,none,
MU,2h,2026-03-08 13:41:51,sell_purple_exit,紫色卖出,shadow,no_hit,否,246241,template_miss,shadow,
MU,3h,2026-03-08 13:42:25,buy_core,笑笑砖策略,live,no_hit,否,164160,pattern_not_met,none,
MU,3h,2026-03-08 13:42:25,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
MU,3h,2026-03-08 13:42:25,buy_purple_bottom,紫抄,shadow,no_hit,否,164160,template_miss,shadow,
MU,3h,2026-03-08 13:42:25,sell_purple_cry,紫色哭脸,live,no_hit,否,164160,template_miss,none,
MU,3h,2026-03-08 13:42:25,sell_purple_exit,紫色卖出,shadow,no_hit,否,164160,template_miss,shadow,
MU,4h,2026-03-08 13:43:00,buy_core,笑笑砖策略,live,no_hit,否,123120,pattern_not_met,none,
MU,4h,2026-03-08 13:43:00,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
MU,4h,2026-03-08 13:43:00,buy_purple_bottom,紫抄,shadow,no_hit,否,123120,template_miss,shadow,
MU,4h,2026-03-08 13:43:00,sell_purple_cry,紫色哭脸,live,no_hit,否,123120,template_miss,none,
MU,4h,2026-03-08 13:43:00,sell_purple_exit,紫色卖出,shadow,no_hit,否,123120,template_miss,shadow,
NBIS,1h,2026-03-08 13:43:36,buy_core,笑笑砖策略,live,no_hit,否,492484,pattern_not_met,none,
NBIS,1h,2026-03-08 13:43:36,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NBIS,1h,2026-03-08 13:43:36,buy_purple_bottom,紫抄,shadow,no_hit,否,492484,template_miss,shadow,
NBIS,1h,2026-03-08 13:43:36,sell_purple_cry,紫色哭脸,live,no_hit,否,492484,template_miss,none,
NBIS,1h,2026-03-08 13:43:36,sell_purple_exit,紫色卖出,shadow,no_hit,否,492484,template_miss,shadow,
NBIS,2h,2026-03-08 13:44:44,buy_core,笑笑砖策略,live,no_hit,否,246241,pattern_not_met,none,
NBIS,2h,2026-03-08 13:44:44,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NBIS,2h,2026-03-08 13:44:44,buy_purple_bottom,紫抄,shadow,no_hit,否,246241,template_miss,shadow,
NBIS,2h,2026-03-08 13:44:44,sell_purple_cry,紫色哭脸,live,no_hit,否,246241,template_miss,none,
NBIS,2h,2026-03-08 13:44:44,sell_purple_exit,紫色卖出,shadow,no_hit,否,246241,template_miss,shadow,
NBIS,3h,2026-03-08 13:45:05,buy_core,笑笑砖策略,live,no_hit,否,164160,pattern_not_met,none,
NBIS,3h,2026-03-08 13:45:05,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NBIS,3h,2026-03-08 13:45:05,buy_purple_bottom,紫抄,shadow,no_hit,否,164160,template_miss,shadow,
NBIS,3h,2026-03-08 13:45:05,sell_purple_cry,紫色哭脸,live,no_hit,否,164160,purple_ratio_low,none,
NBIS,3h,2026-03-08 13:45:05,sell_purple_exit,紫色卖出,shadow,no_hit,否,164160,template_miss,shadow,
NBIS,4h,2026-03-08 13:46:24,buy_core,笑笑砖策略,live,no_hit,否,123120,pattern_not_met,none,
NBIS,4h,2026-03-08 13:46:24,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NBIS,4h,2026-03-08 13:46:24,buy_purple_bottom,紫抄,shadow,no_hit,否,123120,template_miss,shadow,
NBIS,4h,2026-03-08 13:46:24,sell_purple_cry,紫色哭脸,live,no_hit,否,123120,template_miss,none,
NBIS,4h,2026-03-08 13:46:24,sell_purple_exit,紫色卖出,shadow,no_hit,否,123120,template_miss,shadow,
NBIZ,1h,2026-03-08 13:47:21,buy_core,笑笑砖策略,live,no_hit,否,492484,pattern_not_met,none,
NBIZ,1h,2026-03-08 13:47:21,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NBIZ,1h,2026-03-08 13:47:21,buy_purple_bottom,紫抄,shadow,no_hit,否,492484,template_miss,shadow,
NBIZ,1h,2026-03-08 13:47:21,sell_purple_cry,紫色哭脸,live,no_hit,否,492484,template_miss,none,
NBIZ,1h,2026-03-08 13:47:21,sell_purple_exit,紫色卖出,shadow,no_hit,否,492484,template_miss,shadow,
NBIZ,2h,2026-03-08 13:48:04,buy_core,笑笑砖策略,live,no_hit,否,246241,pattern_not_met,none,
NBIZ,2h,2026-03-08 13:48:04,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NBIZ,2h,2026-03-08 13:48:04,buy_purple_bottom,紫抄,shadow,no_hit,否,246241,template_miss,shadow,
NBIZ,2h,2026-03-08 13:48:04,sell_purple_cry,紫色哭脸,live,no_hit,否,246241,template_miss,none,
NBIZ,2h,2026-03-08 13:48:04,sell_purple_exit,紫色卖出,shadow,no_hit,否,246241,template_miss,shadow,
NBIZ,3h,2026-03-08 13:49:32,buy_core,笑笑砖策略,live,no_hit,否,164160,pattern_not_met,none,
NBIZ,3h,2026-03-08 13:49:32,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NBIZ,3h,2026-03-08 13:49:32,buy_purple_bottom,紫抄,shadow,no_hit,否,164160,template_miss,shadow,
NBIZ,3h,2026-03-08 13:49:32,sell_purple_cry,紫色哭脸,live,no_hit,否,164160,template_miss,none,
NBIZ,3h,2026-03-08 13:49:32,sell_purple_exit,紫色卖出,shadow,no_hit,否,164160,template_miss,shadow,
NBIZ,4h,2026-03-08 13:50:36,buy_core,笑笑砖策略,live,no_hit,否,123120,pattern_not_met,none,
NBIZ,4h,2026-03-08 13:50:36,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NBIZ,4h,2026-03-08 13:50:36,buy_purple_bottom,紫抄,shadow,no_hit,否,123120,template_miss,shadow,
NBIZ,4h,2026-03-08 13:50:36,sell_purple_cry,紫色哭脸,live,no_hit,否,123120,template_miss,none,
NBIZ,4h,2026-03-08 13:50:36,sell_purple_exit,紫色卖出,shadow,no_hit,否,123120,template_miss,shadow,
NVDA,1h,2026-03-08 13:51:11,buy_core,笑笑砖策略,live,no_hit,否,492484,pattern_not_met,none,
NVDA,1h,2026-03-08 13:51:11,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NVDA,1h,2026-03-08 13:51:11,buy_purple_bottom,紫抄,shadow,no_hit,否,492484,template_miss,shadow,
NVDA,1h,2026-03-08 13:51:11,sell_purple_cry,紫色哭脸,live,no_hit,否,492484,template_miss,none,
NVDA,1h,2026-03-08 13:51:11,sell_purple_exit,紫色卖出,shadow,no_hit,否,492484,template_miss,shadow,
NVDA,2h,2026-03-08 13:51:49,buy_core,笑笑砖策略,live,no_hit,否,246241,pattern_not_met,none,
NVDA,2h,2026-03-08 13:51:49,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NVDA,2h,2026-03-08 13:51:49,buy_purple_bottom,紫抄,shadow,no_hit,否,246241,template_miss,shadow,
NVDA,2h,2026-03-08 13:51:49,sell_purple_cry,紫色哭脸,live,no_hit,否,246241,template_miss,none,
NVDA,2h,2026-03-08 13:51:49,sell_purple_exit,紫色卖出,shadow,no_hit,否,246241,template_miss,shadow,
NVDA,3h,2026-03-08 13:52:17,buy_core,笑笑砖策略,live,no_hit,否,164160,pattern_not_met,none,
NVDA,3h,2026-03-08 13:52:17,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NVDA,3h,2026-03-08 13:52:17,buy_purple_bottom,紫抄,shadow,no_hit,否,164160,template_miss,shadow,
NVDA,3h,2026-03-08 13:52:17,sell_purple_cry,紫色哭脸,live,no_hit,否,164160,template_miss,none,
NVDA,3h,2026-03-08 13:52:17,sell_purple_exit,紫色卖出,shadow,no_hit,否,164160,template_miss,shadow,
NVDA,4h,2026-03-08 13:53:36,buy_core,笑笑砖策略,live,no_hit,否,123120,pattern_not_met,none,
NVDA,4h,2026-03-08 13:53:36,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NVDA,4h,2026-03-08 13:53:36,buy_purple_bottom,紫抄,shadow,no_hit,否,123120,template_miss,shadow,
NVDA,4h,2026-03-08 13:53:36,sell_purple_cry,紫色哭脸,live,no_hit,否,123120,template_miss,none,
NVDA,4h,2026-03-08 13:53:36,sell_purple_exit,紫色卖出,shadow,no_hit,否,123120,template_miss,shadow,
OKLO,1h,2026-03-08 13:54:15,buy_core,笑笑砖策略,live,no_hit,否,492484,pattern_not_met,none,
OKLO,1h,2026-03-08 13:54:15,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLO,1h,2026-03-08 13:54:15,buy_purple_bottom,紫抄,shadow,no_hit,否,492484,template_miss,shadow,
OKLO,1h,2026-03-08 13:54:15,sell_purple_cry,紫色哭脸,live,no_hit,否,492484,template_miss,none,
OKLO,1h,2026-03-08 13:54:15,sell_purple_exit,紫色卖出,shadow,no_hit,否,492484,template_miss,shadow,
OKLO,2h,2026-03-08 13:54:49,buy_core,笑笑砖策略,live,no_hit,否,246241,pattern_not_met,none,
OKLO,2h,2026-03-08 13:54:49,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLO,2h,2026-03-08 13:54:49,buy_purple_bottom,紫抄,shadow,no_hit,否,246241,template_miss,shadow,
OKLO,2h,2026-03-08 13:54:49,sell_purple_cry,紫色哭脸,live,no_hit,否,246241,template_miss,none,
OKLO,2h,2026-03-08 13:54:49,sell_purple_exit,紫色卖出,shadow,no_hit,否,246241,template_miss,shadow,
OKLO,3h,2026-03-08 13:55:19,buy_core,笑笑砖策略,live,no_hit,否,164160,pattern_not_met,none,
OKLO,3h,2026-03-08 13:55:19,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLO,3h,2026-03-08 13:55:19,buy_purple_bottom,紫抄,shadow,no_hit,否,164160,template_miss,shadow,
OKLO,3h,2026-03-08 13:55:19,sell_purple_cry,紫色哭脸,live,no_hit,否,164160,template_miss,none,
OKLO,3h,2026-03-08 13:55:19,sell_purple_exit,紫色卖出,shadow,no_hit,否,164160,template_miss,shadow,
OKLO,4h,2026-03-08 13:56:36,buy_core,笑笑砖策略,live,no_hit,否,123120,pattern_not_met,none,
OKLO,4h,2026-03-08 13:56:36,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLO,4h,2026-03-08 13:56:36,buy_purple_bottom,紫抄,shadow,no_hit,否,123120,template_miss,shadow,
OKLO,4h,2026-03-08 13:56:36,sell_purple_cry,紫色哭脸,live,no_hit,否,123120,template_miss,none,
OKLO,4h,2026-03-08 13:56:36,sell_purple_exit,紫色卖出,shadow,no_hit,否,123120,template_miss,shadow,
OKLS,1h,2026-03-08 13:57:23,buy_core,笑笑砖策略,live,no_hit,否,492484,pattern_not_met,none,
OKLS,1h,2026-03-08 13:57:23,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLS,1h,2026-03-08 13:57:23,buy_purple_bottom,紫抄,shadow,no_hit,否,492484,template_miss,shadow,
OKLS,1h,2026-03-08 13:57:23,sell_purple_cry,紫色哭脸,live,no_hit,否,492484,template_miss,none,
OKLS,1h,2026-03-08 13:57:23,sell_purple_exit,紫色卖出,shadow,no_hit,否,492484,template_miss,shadow,
OKLS,2h,2026-03-08 13:58:16,buy_core,笑笑砖策略,live,no_hit,否,246241,pattern_not_met,none,
OKLS,2h,2026-03-08 13:58:16,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLS,2h,2026-03-08 13:58:16,buy_purple_bottom,紫抄,shadow,no_hit,否,246241,template_miss,shadow,
OKLS,2h,2026-03-08 13:58:16,sell_purple_cry,紫色哭脸,live,no_hit,否,246241,template_miss,none,
OKLS,2h,2026-03-08 13:58:16,sell_purple_exit,紫色卖出,shadow,no_hit,否,246241,template_miss,shadow,
OKLS,3h,2026-03-08 13:58:52,buy_core,笑笑砖策略,live,no_hit,否,164160,pattern_not_met,none,
OKLS,3h,2026-03-08 13:58:52,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLS,3h,2026-03-08 13:58:52,buy_purple_bottom,紫抄,shadow,no_hit,否,164160,template_miss,shadow,
OKLS,3h,2026-03-08 13:58:52,sell_purple_cry,紫色哭脸,live,no_hit,否,164160,template_miss,none,
OKLS,3h,2026-03-08 13:58:52,sell_purple_exit,紫色卖出,shadow,no_hit,否,164160,template_miss,shadow,
OKLS,4h,2026-03-08 13:59:45,buy_core,笑笑砖策略,live,no_hit,否,123120,pattern_not_met,none,
OKLS,4h,2026-03-08 13:59:45,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLS,4h,2026-03-08 13:59:45,buy_purple_bottom,紫抄,shadow,no_hit,否,123120,template_miss,shadow,
OKLS,4h,2026-03-08 13:59:45,sell_purple_cry,紫色哭脸,live,no_hit,否,123120,template_miss,none,
OKLS,4h,2026-03-08 13:59:45,sell_purple_exit,紫色卖出,shadow,no_hit,否,123120,template_miss,shadow,
PLTR,1h,2026-03-08 14:01:01,buy_core,笑笑砖策略,live,no_hit,否,492484,pattern_not_met,none,
PLTR,1h,2026-03-08 14:01:01,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
PLTR,1h,2026-03-08 14:01:01,buy_purple_bottom,紫抄,shadow,no_hit,否,492484,template_miss,shadow,
PLTR,1h,2026-03-08 14:01:01,sell_purple_cry,紫色哭脸,live,no_hit,否,492484,template_miss,none,
PLTR,1h,2026-03-08 14:01:01,sell_purple_exit,紫色卖出,shadow,no_hit,否,492484,template_miss,shadow,
PLTR,2h,2026-03-08 14:02:10,buy_core,笑笑砖策略,live,no_hit,否,246242,pattern_not_met,none,
PLTR,2h,2026-03-08 14:02:10,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
PLTR,2h,2026-03-08 14:02:10,buy_purple_bottom,紫抄,shadow,no_hit,否,246242,template_miss,shadow,
PLTR,2h,2026-03-08 14:02:10,sell_purple_cry,紫色哭脸,live,no_hit,否,246242,template_miss,none,
PLTR,2h,2026-03-08 14:02:10,sell_purple_exit,紫色卖出,shadow,no_hit,否,246242,template_miss,shadow,
PLTR,3h,2026-03-08 14:03:16,buy_core,笑笑砖策略,live,no_hit,否,164161,pattern_not_met,none,
PLTR,3h,2026-03-08 14:03:16,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
PLTR,3h,2026-03-08 14:03:16,buy_purple_bottom,紫抄,shadow,no_hit,否,164161,template_miss,shadow,
PLTR,3h,2026-03-08 14:03:16,sell_purple_cry,紫色哭脸,live,no_hit,否,164161,template_miss,none,
PLTR,3h,2026-03-08 14:03:16,sell_purple_exit,紫色卖出,shadow,no_hit,否,164161,template_miss,shadow,
PLTR,4h,2026-03-08 14:04:35,buy_core,笑笑砖策略,live,no_hit,否,123120,pattern_not_met,none,
PLTR,4h,2026-03-08 14:04:35,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
PLTR,4h,2026-03-08 14:04:35,buy_purple_bottom,紫抄,shadow,no_hit,否,123120,template_miss,shadow,
PLTR,4h,2026-03-08 14:04:35,sell_purple_cry,紫色哭脸,live,no_hit,否,123120,template_miss,none,
PLTR,4h,2026-03-08 14:04:35,sell_purple_exit,紫色卖出,shadow,no_hit,否,123120,template_miss,shadow,
PLTZ,1h,2026-03-08 14:05:55,buy_core,笑笑砖策略,live,no_hit,否,492485,pattern_not_met,none,
PLTZ,1h,2026-03-08 14:05:55,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
PLTZ,1h,2026-03-08 14:05:55,buy_purple_bottom,紫抄,shadow,no_hit,否,492485,template_miss,shadow,
PLTZ,1h,2026-03-08 14:05:55,sell_purple_cry,紫色哭脸,live,no_hit,否,492485,template_miss,none,
PLTZ,1h,2026-03-08 14:05:55,sell_purple_exit,紫色卖出,shadow,no_hit,否,492485,template_miss,shadow,
PLTZ,2h,2026-03-08 14:07:04,buy_core,笑笑砖策略,live,no_hit,否,246242,pattern_not_met,none,
PLTZ,2h,2026-03-08 14:07:04,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
PLTZ,2h,2026-03-08 14:07:04,buy_purple_bottom,紫抄,shadow,no_hit,否,246242,template_miss,shadow,
PLTZ,2h,2026-03-08 14:07:04,sell_purple_cry,紫色哭脸,live,no_hit,否,246242,template_miss,none,
PLTZ,2h,2026-03-08 14:07:04,sell_purple_exit,紫色卖出,shadow,no_hit,否,246242,template_miss,shadow,
PLTZ,3h,2026-03-08 14:08:12,buy_core,笑笑砖策略,live,no_hit,否,164161,pattern_not_met,none,
PLTZ,3h,2026-03-08 14:08:12,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
PLTZ,3h,2026-03-08 14:08:12,buy_purple_bottom,紫抄,shadow,no_hit,否,164161,template_miss,shadow,
PLTZ,3h,2026-03-08 14:08:12,sell_purple_cry,紫色哭脸,live,no_hit,否,164161,template_miss,none,
PLTZ,3h,2026-03-08 14:08:12,sell_purple_exit,紫色卖出,shadow,no_hit,否,164161,template_miss,shadow,
PLTZ,4h,2026-03-08 14:08:33,buy_core,笑笑砖策略,live,no_hit,否,123120,pattern_not_met,none,
PLTZ,4h,2026-03-08 14:08:33,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
PLTZ,4h,2026-03-08 14:08:33,buy_purple_bottom,紫抄,shadow,no_hit,否,123120,template_miss,shadow,
PLTZ,4h,2026-03-08 14:08:33,sell_purple_cry,紫色哭脸,live,no_hit,否,123120,template_miss,none,
PLTZ,4h,2026-03-08 14:08:33,sell_purple_exit,紫色卖出,shadow,no_hit,否,123120,template_miss,shadow,
RDW,1h,2026-03-08 14:09:11,buy_core,笑笑砖策略,live,no_hit,否,492485,pattern_not_met,none,
RDW,1h,2026-03-08 14:09:11,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RDW,1h,2026-03-08 14:09:11,buy_purple_bottom,紫抄,shadow,no_hit,否,492485,template_miss,shadow,
RDW,1h,2026-03-08 14:09:11,sell_purple_cry,紫色哭脸,live,no_hit,否,492485,template_miss,none,
RDW,1h,2026-03-08 14:09:11,sell_purple_exit,紫色卖出,shadow,no_hit,否,492485,template_miss,shadow,
RDW,2h,2026-03-08 14:09:41,buy_core,笑笑砖策略,live,no_hit,否,246242,pattern_not_met,none,
RDW,2h,2026-03-08 14:09:41,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RDW,2h,2026-03-08 14:09:41,buy_purple_bottom,紫抄,shadow,no_hit,否,246242,template_miss,shadow,
RDW,2h,2026-03-08 14:09:41,sell_purple_cry,紫色哭脸,live,no_hit,否,246242,template_miss,none,
RDW,2h,2026-03-08 14:09:41,sell_purple_exit,紫色卖出,shadow,no_hit,否,246242,template_miss,shadow,
RDW,3h,2026-03-08 14:10:10,buy_core,笑笑砖策略,live,no_hit,否,164161,pattern_not_met,none,
RDW,3h,2026-03-08 14:10:10,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RDW,3h,2026-03-08 14:10:10,buy_purple_bottom,紫抄,shadow,no_hit,否,164161,template_miss,shadow,
RDW,3h,2026-03-08 14:10:10,sell_purple_cry,紫色哭脸,live,no_hit,否,164161,template_miss,none,
RDW,3h,2026-03-08 14:10:10,sell_purple_exit,紫色卖出,shadow,no_hit,否,164161,template_miss,shadow,
